;filename;fullfilename;sample_id;channel2;richness;abundance;erirub;fricoe;perate;phycol;regreg;sylatr;turmer;turphi;nROI;aROI;ACI;H;NDSI;ADI;BI
598;evascape_rain_pw03_rich2_ab1_n9;Database_20240315_Desync/evascape_rain_pw03_rich2_ab1_n9.wav;9;rain_pw03;2;1;0;0;0;1;0;0;0;1;25.00952743902439;0.07213632404181185;349.94052;0.800596168170595;0.5481482;2.139205225573042;95.24404761904762
599;evascape_rain_pw03_rich2_ab1_n10;Database_20240315_Desync/evascape_rain_pw03_rich2_ab1_n10.wav;10;rain_pw03;2;1;0;1;0;0;1;0;0;0;0.0;0.013913085559427024;352.7044;0.761935760936725;0.5104325;2.009444971851025;90.92844671201814
600;evascape_wind_pw01_rich2_ab1_n1;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n1.wav;1;wind_pw01;2;1;0;0;0;1;0;0;0;1;117.04458841463415;1.3679436459543166;352.52133;0.8013764383147036;0.19838615;1.8192461436273069;55.41619047619048
601;evascape_wind_pw01_rich2_ab1_n2;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n2.wav;2;wind_pw01;2;1;0;1;0;0;0;1;0;0;160.0609756097561;1.0985666497289972;322.65372;0.8334846051722825;0.1188552;1.0349812224825254;41.835756802721086
602;evascape_wind_pw01_rich2_ab1_n3;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n3.wav;3;wind_pw01;2;1;0;0;1;0;0;0;0;1;111.0423018292683;0.36465138646922185;304.92108;0.8470655979695169;-0.036417533;0.4095391802077952;30.654141156462586
603;evascape_wind_pw01_rich2_ab1_n4;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n4.wav;4;wind_pw01;2;1;0;0;0;1;1;0;0;0;24.009146341463413;0.27633353900503294;313.31702;0.834650249859373;-0.14998072;0.641764216015204;32.830257936507934
604;evascape_wind_pw01_rich2_ab1_n5;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n5.wav;5;wind_pw01;2;1;0;1;0;0;0;0;1;0;68.02591463414635;0.9684717382888114;318.67572;0.7926541617560787;-0.11645451;0.6787907358787586;39.20259637188209
605;evascape_wind_pw01_rich2_ab1_n6;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n6.wav;6;wind_pw01;2;1;0;1;0;0;0;0;0;1;210.08003048780486;4.678728706929927;353.3391;0.7733445192249276;0.4785685;1.8731082702441237;91.01322562358277
606;evascape_wind_pw01_rich2_ab1_n7;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n7.wav;7;wind_pw01;2;1;0;0;0;1;0;0;1;0;101.03849085365853;0.46276132404181186;305.20334;0.8492028751247914;-0.047927044;0.501831198118512;30.12202380952381
607;evascape_wind_pw01_rich2_ab1_n8;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n8.wav;8;wind_pw01;2;1;0;0;0;0;0;0;1;1;140.0533536585366;0.5027614450251645;303.99158;0.8185619052024632;0.049701683;0.6637067602668828;31.088092403628117
608;evascape_wind_pw01_rich2_ab1_n9;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n9.wav;9;wind_pw01;2;1;0;0;1;0;0;1;0;0;118.04496951219512;0.4773549409601239;306.11536;0.775399428133235;-0.26389217;0.3435819422964255;36.99625850340136
609;evascape_wind_pw01_rich2_ab1_n10;Database_20240315_Desync/evascape_wind_pw01_rich2_ab1_n10.wav;10;wind_pw01;2;1;1;0;0;0;0;0;0;1;121.04611280487805;2.0709325396825395;331.99725;0.7949916925055828;0.28769258;1.6310269774283903;51.40273242630386
610;evascape_wind_pw02_rich2_ab1_n1;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n1.wav;1;wind_pw02;2;1;1;0;0;0;0;0;1;0;34.01295731707317;0.08332728416569879;298.41864;0.8197645409923475;-0.23295985;0.7161734081510016;28.778769841269842
611;evascape_wind_pw02_rich2_ab1_n2;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n2.wav;2;wind_pw02;2;1;0;0;0;1;0;1;0;0;112.04268292682927;0.6241984852884244;320.32367;0.7334515544762257;-0.19071937;0.7056825692372359;42.39530328798186
612;evascape_wind_pw02_rich2_ab1_n3;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n3.wav;3;wind_pw02;2;1;0;0;0;1;1;0;0;0;29.011051829268293;0.07969778358497871;300.45044;0.762547201465311;-0.32955208;0.03597966082657668;31.178339002267574
613;evascape_wind_pw02_rich2_ab1_n4;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n4.wav;4;wind_pw02;2;1;1;0;0;0;1;0;0;0;23.008765243902438;0.08657871176926055;298.14578;0.8191239866667859;-0.23636006;0.6945892666866387;28.46372448979592
614;evascape_wind_pw02_rich2_ab1_n5;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n5.wav;5;wind_pw02;2;1;0;0;0;0;0;0;1;1;55.02096036585366;0.19417828106852497;303.41656;0.8226215847445989;-0.21331772;0.8428150229227451;30.73855725623583
615;evascape_wind_pw02_rich2_ab1_n6;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n6.wav;6;wind_pw02;2;1;0;0;0;1;0;0;1;0;52.01981707317073;0.22627667682926828;302.61346;0.7226624355386837;-0.22884934;0.18256538233992753;40.76280612244898
616;evascape_wind_pw02_rich2_ab1_n7;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n7.wav;7;wind_pw02;2;1;0;0;1;0;0;0;1;0;36.013719512195124;0.04612490321331785;297.69745;0.7841655581987618;-0.14240599;0.09665114122933555;26.75765873015873
617;evascape_wind_pw02_rich2_ab1_n8;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n8.wav;8;wind_pw02;2;1;1;0;0;0;0;0;0;1;110.04192073170732;0.6880172038327527;318.1253;0.7285667550036101;-0.2690479;0.4038813842501503;39.537420634920636
618;evascape_wind_pw02_rich2_ab1_n9;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n9.wav;9;wind_pw02;2;1;1;0;0;1;0;0;0;0;38.014481707317074;0.08892276422764227;299.73834;0.7594885696982553;-0.3151931;0.3810564363948042;40.66437641723356
619;evascape_wind_pw02_rich2_ab1_n10;Database_20240315_Desync/evascape_wind_pw02_rich2_ab1_n10.wav;10;wind_pw02;2;1;0;0;0;0;1;0;0;1;232.08841463414635;2.076792670828494;330.15405;0.7781000898795465;-0.035183594;1.0442179545414338;57.18583900226757
620;evascape_wind_pw03_rich2_ab1_n1;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n1.wav;1;wind_pw03;2;1;0;1;1;0;0;0;0;0;104.03963414634146;0.44979342092528074;309.60678;0.6185899843573539;-0.37992504;0.01498005218118777;37.82867346938775
621;evascape_wind_pw03_rich2_ab1_n2;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n2.wav;2;wind_pw03;2;1;0;0;0;1;0;0;1;0;18.006859756097562;0.026313879210220673;301.0691;0.7547447639990771;-0.24425812;0.19790125418152654;37.754634353741494
622;evascape_wind_pw03_rich2_ab1_n3;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n3.wav;3;wind_pw03;2;1;0;0;0;1;0;1;0;0;49.0186737804878;0.07497187137049942;303.40723;0.7559935528690706;-0.24068359;0.19081517633735443;38.59550736961451
623;evascape_wind_pw03_rich2_ab1_n4;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n4.wav;4;wind_pw03;2;1;1;0;1;0;0;0;0;0;88.03353658536585;0.4707386638598529;305.6053;0.5834599018950254;-0.37384924;0.11220022476255259;45.84585317460318
624;evascape_wind_pw03_rich2_ab1_n5;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n5.wav;5;wind_pw03;2;1;1;0;0;0;0;0;0;1;123.046875;1.0873000750096788;317.34943;0.7830239181173942;-0.10123674;0.9058745798720851;42.366986961451246
625;evascape_wind_pw03_rich2_ab1_n6;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n6.wav;6;wind_pw03;2;1;1;0;0;0;1;0;0;0;57.02172256097561;0.16967915214866433;304.7021;0.757597110712093;-0.23375438;0.236711771455488;39.364980158730155
626;evascape_wind_pw03_rich2_ab1_n7;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n7.wav;7;wind_pw03;2;1;0;0;0;0;0;1;1;0;54.020579268292686;0.1072593036198219;299.74066;0.6734211179480942;-0.4521022;0.06886301334504809;38.173217120181405
627;evascape_wind_pw03_rich2_ab1_n8;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n8.wav;8;wind_pw03;2;1;0;1;0;0;0;1;0;0;29.011051829268293;0.08124788279132791;299.01346;0.6775875314572491;-0.28675324;0.13244321410319404;50.8371768707483
628;evascape_wind_pw03_rich2_ab1_n9;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n9.wav;9;wind_pw03;2;1;1;0;0;0;0;0;1;0;113.04306402439025;0.364386735385211;301.49878;0.6751880685924952;-0.33782485;0.2796611432800524;45.97628117913832
629;evascape_wind_pw03_rich2_ab1_n10;Database_20240315_Desync/evascape_wind_pw03_rich2_ab1_n10.wav;10;wind_pw03;2;1;0;0;1;0;0;1;0;0;115.0438262195122;0.46574810056136273;309.00305;0.7414149483618077;-0.28850085;0.3777924063790399;48.67878117913832
630;evascape_aircraft_pw01_rich2_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n1.wav;1;aircraft_pw01;2;1;0;0;0;0;0;0;1;1;96.03658536585365;0.5707011590205188;315.1072;0.6732343852424268;-0.39011613;0.5145426378580327;34.41217120181406
631;evascape_aircraft_pw01_rich2_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n2.wav;2;aircraft_pw01;2;1;0;0;0;1;1;0;0;0;0.0;0.0005293021680216802;297.1952;0.737194838695299;-0.23463802;1.4186109171026404e-304;25.72391156462585
632;evascape_aircraft_pw01_rich2_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n3.wav;3;aircraft_pw01;2;1;0;0;1;0;0;0;0;1;156.0594512195122;1.226846810878823;335.05713;0.6740793239682104;-0.37192616;0.6462213128213825;42.002304421768706
633;evascape_aircraft_pw01_rich2_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n4.wav;4;aircraft_pw01;2;1;0;0;1;1;0;0;0;0;41.015625;0.3408327889082462;312.68607;0.6369875306828742;-0.53474414;0.12315451328867016;26.54408163265306
634;evascape_aircraft_pw01_rich2_ab1_n5;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n5.wav;5;aircraft_pw01;2;1;1;1;0;0;0;0;0;0;29.011051829268293;0.1301705260356175;304.24286;0.6589418624286891;-0.44787794;0.1392249493073952;28.696179138321995
635;evascape_aircraft_pw01_rich2_ab1_n6;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n6.wav;6;aircraft_pw01;2;1;1;0;0;0;1;0;0;0;69.02629573170732;0.9773564532520325;322.64417;0.8287931155152191;0.22328393;1.2562778399130559;38.1940447845805
636;evascape_aircraft_pw01_rich2_ab1_n7;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n7.wav;7;aircraft_pw01;2;1;0;0;1;0;1;0;0;0;9.003429878048781;0.018260924796747968;297.1468;0.6305472944774565;-0.6199551;1.4186109171026404e-304;25.752276077097505
637;evascape_aircraft_pw01_rich2_ab1_n8;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n8.wav;8;aircraft_pw01;2;1;1;0;1;0;0;0;0;0;55.02096036585366;0.12975464576074333;300.20117;0.7824764348104013;-0.0951568;0.2929810591125485;27.007602040816327
638;evascape_aircraft_pw01_rich2_ab1_n9;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n9.wav;9;aircraft_pw01;2;1;0;0;0;0;0;1;1;0;113.04306402439025;0.795843616918312;305.78363;0.743511420444859;-0.15902103;0.6510520935963973;34.71899659863946
639;evascape_aircraft_pw01_rich2_ab1_n10;Database_20240315_Desync/evascape_aircraft_pw01_rich2_ab1_n10.wav;10;aircraft_pw01;2;1;0;1;1;0;0;0;0;0;9.003429878048781;0.026918795973674022;300.30478;0.8185481430501671;0.0018967121;0.3198433489328903;26.26280612244898
640;evascape_aircraft_pw02_rich2_ab1_n1;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n1.wav;1;aircraft_pw02;2;1;0;0;1;0;0;0;1;0;54.020579268292686;0.35625816637630664;300.45483;0.6242529879438156;-0.5560278;0.2529127314517334;28.222789115646258
641;evascape_aircraft_pw02_rich2_ab1_n2;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n2.wav;2;aircraft_pw02;2;1;0;0;0;0;1;1;0;0;175.06669207317074;0.5741416231126597;311.26288;0.7800174666227598;-0.01866443;1.0172267230427758;33.249620181405895
642;evascape_aircraft_pw02_rich2_ab1_n3;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n3.wav;3;aircraft_pw02;2;1;0;0;0;1;0;0;1;0;59.02248475609756;0.3880919110530391;300.62778;0.8114924198150609;0.058086727;0.7207967365175204;28.76388888888889
643;evascape_aircraft_pw02_rich2_ab1_n4;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n4.wav;4;aircraft_pw02;2;1;0;0;1;0;0;1;0;0;120.04573170731707;0.7840477400309718;315.05295;0.7497173104253526;-0.18194073;0.6433123703661002;36.24577380952381
644;evascape_aircraft_pw02_rich2_ab1_n5;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n5.wav;5;aircraft_pw02;2;1;0;1;0;0;0;0;0;1;139.0529725609756;4.18696918554007;373.37863;0.738914055834493;0.60206467;1.8414854690184284;84.25553287981859
645;evascape_aircraft_pw02_rich2_ab1_n6;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n6.wav;6;aircraft_pw02;2;1;0;1;0;0;0;1;0;0;195.07431402439025;2.2562261057878437;332.86502;0.7637033716310785;0.19658256;1.4048287977188623;51.677414965986394
646;evascape_aircraft_pw02_rich2_ab1_n7;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n7.wav;7;aircraft_pw02;2;1;0;1;0;0;1;0;0;0;66.0251524390244;0.33818627806813784;301.87347;0.548888006069964;-0.760895;0.008096145624493609;26.68826530612245
647;evascape_aircraft_pw02_rich2_ab1_n8;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n8.wav;8;aircraft_pw02;2;1;1;0;1;0;0;0;0;0;87.03315548780488;0.5830641453735965;309.47662;0.7869968079369298;-0.022882903;0.7110738781518559;31.87167800453515
648;evascape_aircraft_pw02_rich2_ab1_n9;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n9.wav;9;aircraft_pw02;2;1;1;0;0;0;0;0;1;0;88.03353658536585;0.3493016235965931;314.33954;0.7245840945939487;-0.07712803;0.37722001209589817;30.880102040816325
649;evascape_aircraft_pw02_rich2_ab1_n10;Database_20240315_Desync/evascape_aircraft_pw02_rich2_ab1_n10.wav;10;aircraft_pw02;2;1;1;0;0;0;0;1;0;0;131.0499237804878;0.7973937161246611;309.78436;0.6806221738907108;-0.3505143;0.6025974017450967;36.026833900226755
650;evascape_tettigonia_veridissima_rich2_ab1_n1;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n1.wav;1;tettigonia_veridissima;2;1;0;0;0;1;1;0;0;0;49.0186737804878;0.2391689653503678;306.4807;0.8933971102126833;0.7600825;1.2323420422313456;65.75547619047619
651;evascape_tettigonia_veridissima_rich2_ab1_n2;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n2.wav;2;tettigonia_veridissima;2;1;0;0;1;0;0;0;1;0;52.01981707317073;0.16695702671312426;297.93066;0.9011975972649723;0.40382314;1.2950123014486603;40.310804988662134
652;evascape_tettigonia_veridissima_rich2_ab1_n3;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n3.wav;3;tettigonia_veridissima;2;1;0;1;0;0;0;0;0;1;211.08041158536585;3.5368727013162986;340.7157;0.8600162075483616;0.8134992;2.022758154051934;92.2259693877551
653;evascape_tettigonia_veridissima_rich2_ab1_n4;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n4.wav;4;tettigonia_veridissima;2;1;0;0;0;1;0;0;0;1;134.05106707317074;4.299332474351529;365.18106;0.7438801369804391;0.79964316;1.7487940831178381;96.80873015873016
654;evascape_tettigonia_veridissima_rich2_ab1_n5;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n5.wav;5;tettigonia_veridissima;2;1;1;0;0;0;0;1;0;0;59.02248475609756;0.24037879887727448;302.23663;0.9014460165897153;0.42049316;1.3679691995405987;41.857780612244895
655;evascape_tettigonia_veridissima_rich2_ab1_n6;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n6.wav;6;tettigonia_veridissima;2;1;0;0;0;0;1;1;0;0;108.04115853658537;0.26582311024003097;306.38702;0.9120395473709294;0.6872865;1.4354860918835126;62.63541950113379
656;evascape_tettigonia_veridissima_rich2_ab1_n7;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n7.wav;7;tettigonia_veridissima;2;1;0;0;0;1;0;0;1;0;83.03163109756098;0.4431393365272938;302.11456;0.8707305831333872;0.21992335;0.8681177027411118;38.39504818594104
657;evascape_tettigonia_veridissima_rich2_ab1_n8;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n8.wav;8;tettigonia_veridissima;2;1;1;0;1;0;0;0;0;0;52.01981707317073;0.20022744870305847;304.8433;0.8917311516557089;0.3168329;1.1539344352686656;38.61622448979592
658;evascape_tettigonia_veridissima_rich2_ab1_n9;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n9.wav;9;tettigonia_veridissima;2;1;1;0;0;0;0;0;0;1;110.04192073170732;1.1277916908633372;328.74295;0.8041488908751597;0.20580545;1.4914521035448822;43.59272675736961
659;evascape_tettigonia_veridissima_rich2_ab1_n10;Database_20240315_Desync/evascape_tettigonia_veridissima_rich2_ab1_n10.wav;10;tettigonia_veridissima;2;1;1;0;0;0;0;0;1;0;73.02782012195122;1.0341052071235;320.81445;0.8448460155961451;0.5041346;1.4682747005938848;51.09264172335601
1100;evascape_quiet_rich3_ab1_n1;Database_20240315_Desync/evascape_quiet_rich3_ab1_n1.wav;1;quiet;3;1;1;0;1;0;1;0;0;0;264.1006097560976;2.593089128435927;355.74;0.6735984782157444;0.8891306;1.4395778578207261;50.2671485260771
1101;evascape_quiet_rich3_ab1_n2;Database_20240315_Desync/evascape_quiet_rich3_ab1_n2.wav;2;quiet;3;1;0;0;1;0;0;0;1;1;132.0503048780488;2.8952828590785904;341.99088;0.5177654056985219;0.8928931;0.9373067612231014;68.48204648526077
1102;evascape_quiet_rich3_ab1_n3;Database_20240315_Desync/evascape_quiet_rich3_ab1_n3.wav;3;quiet;3;1;0;0;0;1;0;1;1;0;159.0605945121951;2.8715776834107625;380.65784;0.7200373766101593;0.7736561;1.7341634952192013;64.91425170068027
1103;evascape_quiet_rich3_ab1_n4;Database_20240315_Desync/evascape_quiet_rich3_ab1_n4.wav;4;quiet;3;1;0;0;1;1;0;1;0;0;112.04268292682927;2.1984943621757647;392.7787;0.7319549447953656;0.86983675;1.591534542336699;54.18167233560091
1104;evascape_quiet_rich3_ab1_n5;Database_20240315_Desync/evascape_quiet_rich3_ab1_n5.wav;5;quiet;3;1;1;1;0;1;0;0;0;0;58.02210365853659;3.648631073364305;377.987;0.5758444416470744;0.95725;1.4141593536559267;92.3378798185941
1105;evascape_quiet_rich3_ab1_n6;Database_20240315_Desync/evascape_quiet_rich3_ab1_n6.wav;6;quiet;3;1;0;1;1;0;0;0;0;1;141.05373475609755;4.6904111619241196;399.4762;0.6660041089347092;0.9234116;1.886203822727649;107.1143537414966
1106;evascape_quiet_rich3_ab1_n7;Database_20240315_Desync/evascape_quiet_rich3_ab1_n7.wav;7;quiet;3;1;0;0;0;0;1;1;0;1;292.1112804878049;8.373068803232675;386.83255;0.6792084256573963;0.9497251;1.7130862602406653;199.95045351473922
1107;evascape_quiet_rich3_ab1_n8;Database_20240315_Desync/evascape_quiet_rich3_ab1_n8.wav;8;quiet;3;1;0;0;1;0;0;1;0;1;150.05716463414635;7.6880761832171896;390.14804;0.6856823707021327;0.9518965;1.6249685189594028;131.194126984127
1108;evascape_quiet_rich3_ab1_n9;Database_20240315_Desync/evascape_quiet_rich3_ab1_n9.wav;9;quiet;3;1;0;1;1;0;1;0;0;0;95.03620426829268;3.697629331204026;363.67773;0.6581010432684018;0.93074185;1.5573572854565991;70.60827664399093
1109;evascape_quiet_rich3_ab1_n10;Database_20240315_Desync/evascape_quiet_rich3_ab1_n10.wav;10;quiet;3;1;0;0;1;1;1;0;0;0;185.0705030487805;2.4731265727835847;397.17294;0.7509501805421078;0.83333766;1.5511973964915045;48.49128117913832
1110;evascape_ambient_sound_rich3_ab1_n1;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n1.wav;1;ambient_sound;3;1;0;0;0;1;1;1;0;0;112.04268292682927;0.37614480497483543;316.2843;0.8360898831690206;0.18618669;0.9852524192481598;33.873353174603174
1111;evascape_ambient_sound_rich3_ab1_n2;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n2.wav;2;ambient_sound;3;1;0;1;0;0;0;1;0;1;63.02400914634146;0.26480231320170344;305.99625;0.9119419776889472;0.31646535;1.110375245783617;28.849574829931974
1112;evascape_ambient_sound_rich3_ab1_n3;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n3.wav;3;ambient_sound;3;1;0;0;0;1;1;0;0;1;87.03315548780488;0.7590949235385211;326.0024;0.8330208622404762;0.23279823;1.3197589605788573;37.842018140589566
1113;evascape_ambient_sound_rich3_ab1_n4;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n4.wav;4;ambient_sound;3;1;0;0;1;1;0;1;0;0;73.02782012195122;0.16960353755323268;302.4911;0.8787381008855644;0.16016951;0.6169701953373243;27.453769841269843
1114;evascape_ambient_sound_rich3_ab1_n5;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n5.wav;5;ambient_sound;3;1;0;1;0;0;1;0;0;1;152.0579268292683;1.024728997289973;330.2978;0.8371032527936292;0.2964961;1.5137312243343364;43.46653628117914
1115;evascape_ambient_sound_rich3_ab1_n6;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n6.wav;6;ambient_sound;3;1;0;0;1;0;0;0;1;1;185.0705030487805;1.029076836527294;319.78146;0.9005772051643813;0.4131428;1.6432712699687706;37.436023242630384
1116;evascape_ambient_sound_rich3_ab1_n7;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n7.wav;7;ambient_sound;3;1;0;1;0;0;0;0;1;1;203.07736280487805;0.9348988579171507;319.47247;0.8786141974082794;0.25247934;1.452516108213983;38.788509070294786
1117;evascape_ambient_sound_rich3_ab1_n8;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n8.wav;8;ambient_sound;3;1;1;0;0;1;0;0;0;1;82.03125;0.37017125193573364;305.07758;0.8676540331016783;0.37252164;0.9977722335609248;31.512925170068026
1118;evascape_ambient_sound_rich3_ab1_n9;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n9.wav;9;ambient_sound;3;1;0;0;0;1;0;0;1;1;100.03810975609755;0.5723646801200155;317.2347;0.8983835202008815;0.3721853;1.5397782154092319;34.70098639455782
1119;evascape_ambient_sound_rich3_ab1_n10;Database_20240315_Desync/evascape_ambient_sound_rich3_ab1_n10.wav;10;ambient_sound;3;1;1;0;0;0;0;0;1;1;272.1036585365854;2.752673732094464;336.78333;0.8347536035705833;0.59991676;1.8999884568313332;58.30735827664399
1120;evascape_rain_pw01_rich3_ab1_n1;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n1.wav;1;rain_pw01;3;1;0;0;0;0;1;1;1;0;2.0007621951219514;0.003667307878435927;326.3545;0.8475309490864519;0.6569054;2.2317786345049746;83.2371201814059
1121;evascape_rain_pw01_rich3_ab1_n2;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n2.wav;2;rain_pw01;3;1;1;0;0;0;1;0;0;1;83.03163109756098;0.3057854239256678;344.39923;0.769267472436691;0.4486167;1.127946658209022;76.15414965986395
1122;evascape_rain_pw01_rich3_ab1_n3;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n3.wav;3;rain_pw01;3;1;1;0;0;0;0;1;0;1;194.07393292682926;2.1832580211962833;336.51172;0.7965674206605449;0.54698443;1.4789291881136788;54.96178571428572
1123;evascape_rain_pw01_rich3_ab1_n4;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n4.wav;4;rain_pw01;3;1;0;0;0;1;0;0;1;1;109.04153963414635;0.9568270905923345;343.95795;0.8339771291294771;0.57279927;2.007159235139373;58.00762471655329
1124;evascape_rain_pw01_rich3_ab1_n5;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n5.wav;5;rain_pw01;3;1;0;1;0;0;1;0;1;0;59.02248475609756;0.23202338608207512;331.41656;0.7357659579662496;0.53144735;1.98233081101308;51.55278344671202
1125;evascape_rain_pw01_rich3_ab1_n6;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n6.wav;6;rain_pw01;3;1;0;1;0;1;0;0;1;0;14.005335365853659;0.025557733255903988;318.3215;0.8069636387870327;0.27678177;1.0517853504694266;36.489087301587304
1126;evascape_rain_pw01_rich3_ab1_n7;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n7.wav;7;rain_pw01;3;1;0;0;0;0;0;1;1;1;204.077743902439;2.3929372943283003;352.41797;0.8230033935101742;0.69028854;1.7906236257389878;61.43421201814059
1127;evascape_rain_pw01_rich3_ab1_n8;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n8.wav;8;rain_pw01;3;1;1;1;0;0;0;1;0;0;12.004573170731707;0.02427228513356562;335.78357;0.8378165086834819;0.6204015;2.159896311298264;82.5344671201814
1128;evascape_rain_pw01_rich3_ab1_n9;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n9.wav;9;rain_pw01;3;1;1;0;0;0;0;1;1;0;32.01219512195122;0.04120995451025939;350.78055;0.7325717567653889;0.5442519;2.052288993596317;78.6471201814059
1129;evascape_rain_pw01_rich3_ab1_n10;Database_20240315_Desync/evascape_rain_pw01_rich3_ab1_n10.wav;10;rain_pw01;3;1;0;1;0;1;0;0;0;1;91.03467987804878;0.3578082655826558;343.57574;0.8179961325474228;0.5269729;2.03951224041932;75.30744897959184
1130;evascape_rain_pw02_rich3_ab1_n1;Database_20240315_Desync/evascape_rain_pw02_rich3_ab1_n1.wav;1;rain_pw02;3;1;0;0;1;1;0;1;0;0;2.0007621951219514;0.0021550159698025552;322.11353;0.840229520347445;0.64622146;2.1630841621228925;85.57152494331066
1131;evascape_rain_pw02_rich3_ab1_n2;Database_20240315_Desync/evascape_rain_pw02_rich3_ab1_n2.wav;2;rain_pw02;3;1;0;1;0;0;0;1;0;1;19.007240853658537;0.05300583139759969;354.6586;0.772491496714091;0.4979359;1.9827794452862646;88.45238095238095
1132;evascape_rain_pw02_rich3_ab1_n3;Database_20240315_Desync/evascape_rain_pw02_rich3_ab1_n3.wav;3;rain_pw02;3;1;1;1;0;0;1;0;0;0;6.002286585365853;0.009035944154084397;321.62643;0.8433775947927942;0.6599085;2.262509616077369;85.12183673469387
1133;evascape_rain_pw02_rich3_ab1_n4;Database_20240315_Desync/evascape_rain_pw02_rich3_ab1_n4.wav;4;rain_pw02;3;1;0;1;1;1;0;0;0;0;0.0;0.0018525575880758806;317.09772;0.873051997875294;0.6517825;2.2725507800175033;84.59657029478458
